epoch,training_loss,test_loss,training_acc,test_acc,training_dice_coeff,test_dice_coeff
106,0.0009553423515344981,0.03470037238776811,0.9686051587301587,0.9445219126918862,0.8096972973708046,0.5970128103041146
107,0.0009892116983792221,0.03440607857541253,0.9686413845486114,0.94410277736244,0.8130000390699423,0.6021604235556192
108,0.0009510301737204178,0.033146959262759,0.9690117962549606,0.9438359748803832,0.8058285311394524,0.6058835086262133
109,0.0009294213387225422,0.03641588837453831,0.9694250217013892,0.9450470914947166,0.8041608838734591,0.5918784283407409
110,0.0008800300360495125,0.0297409253407775,0.9692002883184527,0.942161388245115,0.817192442992576,0.6081700157939731
111,0.0009604845716954254,0.030135469970924277,0.968640749007937,0.9417695483826758,0.8084770466331616,0.6076734133908136
112,0.001165176630939056,0.036362982132425316,0.9685633525545639,0.9436374928354266,0.7926444266063959,0.5776340923020626
113,0.004505054840843687,0.03277763701341676,0.9591055307539684,0.9224287047074362,0.6785625275245126,0.5178238104387795
114,0.009380155601441705,0.01626675035250893,0.953111855158731,0.9457096587794062,0.551616576517576,0.532120542182155
115,0.004300458901014367,0.020839504954968772,0.9593197544642854,0.9455906723484853,0.6721502455619565,0.5567403354934156
116,0.002439613353228543,0.020361035825621845,0.9642319258432543,0.9432207093550636,0.7284773576419721,0.5862532196544417
117,0.0019315051813984091,0.022247025576249278,0.9651367342509918,0.9421002012310609,0.756494512919989,0.5998412489430258
118,0.0014508800965732658,0.0258868507801177,0.9670121837797617,0.9440151593027319,0.7702902266518865,0.6011474849221169
119,0.0012920934844736448,0.02861741835724111,0.9672076667906752,0.9414949427457125,0.7943257654639985,0.6065588719504471
120,0.0010332058477572337,0.02869232791158429,0.9685422092013884,0.9429928603468903,0.8006171689234364,0.603892011221205
121,0.0010999082211604954,0.031122734934743077,0.9685050223214284,0.9421913626395532,0.8084115034361032,0.6125264623912037
122,0.0009758869357765,0.03213530175261614,0.9687420944940472,0.9442928721840118,0.8030200388972418,0.6009528271142336
123,0.0008812467185808124,0.03033608811450427,0.9692271050347229,0.9424208314643149,0.8117378606126662,0.6175592393352588
124,0.0008693042060734851,0.030615200110771915,0.9690699249751985,0.942252183637361,0.8184082230183687,0.5983332183512389
125,0.0008723309574894042,0.030907917163544744,0.9693659629216271,0.9430112546102472,0.809865372849739,0.6137081566800883
126,0.0009393518765050214,0.03457301263661147,0.9689464595734132,0.9438647266248006,0.8109665703814133,0.6093724734592308
127,0.0008533925114880687,0.032656555227537465,0.9692310422867059,0.9431712737988438,0.8140652439842955,0.610629808584089
128,0.0008926116381844839,0.0332395771309489,0.9694976748511906,0.9431772780228269,0.8122718007645853,0.606620598246918
129,0.0008525719781573571,0.032546090101112965,0.9693872612847227,0.9421184786807215,0.8203982643656028,0.6168965973154118
130,0.0007730881567004828,0.03573907220811504,0.9698308376736114,0.9452347176535089,0.8188065896446198,0.5974902221298092
131,0.0007652830258978481,0.03643028090200307,0.9697627418154767,0.9411265824362044,0.8183773167644637,0.6068599767247632
132,0.0008975708264491307,0.033077714537185304,0.9691103360615078,0.9410771313048243,0.8092530766585471,0.6071300357638831
133,0.0009302562839647656,0.03464286830304248,0.9692580605158729,0.9407015830592101,0.8114812100932877,0.6149263700262352
134,0.0013664618232290932,0.030519275868323967,0.9666778118799603,0.9436925120863238,0.7909735882564554,0.5892626354794684
135,0.0018276980488865645,0.022286221265576563,0.9651928633432537,0.9440648206987646,0.749670978749927,0.5836367753856618
136,0.0013814644742535078,0.030739891270436123,0.967374612475198,0.9422612795305028,0.7771447609358683,0.5925547536706055
137,0.0011599588893183128,0.03309474887890609,0.9679390345982142,0.9412640565814394,0.7919567326626628,0.612553113238541
138,0.0010716691010094067,0.0330252464984084,0.9685891772073413,0.9443010491427438,0.8059945579872946,0.5836543754935212
139,0.0016018380072615574,0.024990340281295008,0.9661926153273808,0.9440487081962713,0.7743623234532672,0.5843435004642822
140,0.001065877597572277,0.029378695119200302,0.9687256944444449,0.9452363452576761,0.7970642315858985,0.588563592031859
141,0.0009791588715415856,0.029976290537985412,0.9692243768601193,0.942982658617424,0.8166364452146088,0.6082470757962256
